thirdAc,arrival,from_station_code,name,zone,chair_car,first_class,duration_m,sleeper,from_station_name,number,departure,return_train,to_station_code,second_ac,to_station_name,duration_h,type_of_train,first_ac,distance
1,06:50:00,CAPE,KANNIYAKUMARI - CHENNAI EGMORE SF Exp,SR,0,0,30,1,KANYAKUMARI,12634,17:20:00,12633,MS,1,CHENNAI EGMORE,13,SF,1,742
0,13:20:00,MAS,CHENNAI CENT - BANGALORE Brindavan Exp,SR,1,0,5,0,CHENNAI CENTRAL,12639,07:15:00,12640,SBC,0,BANGALORE CITY JN,6,SF,0,362
1,08:45:00,NZM,D H NIZAMUDDIN - KANYAKUMARI Thirukkural Exp,SR,0,0,45,1,DELHI H NIZAMUDDIN,12642,06:00:00,12641,CAPE,1,KANYAKUMARI,50,SF,0,2919
1,17:05:00,ERS,Millennium Expres,SR,0,0,10,1,ERNAKULAM JN,12645,18:55:00,12646,NZM,1,DELHI H NIZAMUDDIN,46,SF,0,2809
1,06:00:00,NZM,Millennium Express,SR,0,0,0,1,DELHI H NIZAMUDDIN,12646,06:00:00,12645,ERS,1,ERNAKULAM JN,48,SF,0,2809
1,14:15:00,CBE,Kongu Express,SR,0,0,0,1,COIMBATORE JN,12647,15:15:00,12648,NZM,1,DELHI H NIZAMUDDIN,47,SF,0,2671
1,09:30:00,NZM,Kongu Express,SR,0,0,50,1,DELHI H NIZAMUDDIN,12648,08:40:00,12647,CBE,1,COIMBATORE JN,48,SF,0,2671
1,16:05:00,ADI,Navjeevan Express,SR,0,0,35,1,AHMEDABAD JN,12655,06:30:00,12656,MAS,1,CHENNAI CENTRAL,33,SF,1,1893
1,19:10:00,MAS,Navajivan Express,SR,0,0,35,1,CHENNAI CENTRAL,12656,09:35:00,12655,ADI,1,AHMEDABAD JN,33,SF,1,1893
1,13:50:00,NCJ,Gurudev Express,SR,0,0,15,1,NAGERCOIL JN,12659,14:35:00,12660,SHM,1,KOLKATA SHALIMAR,47,SF,0,2583
1,22:00:00,SHM,Shalimar-Nagercoil Gurudev Express,SR,0,0,0,1,KOLKATA SHALIMAR,12660,23:00:00,12659,NCJ,1,NAGERCOIL JN,47,SF,0,2583
1,08:10:00,MS,CHENNAI EGMORE - NAGERCOIL SF Exp,SR,0,0,20,1,CHENNAI EGMORE,12667,18:50:00,12668,NCJ,1,NAGERCOIL JN,13,SF,0,727
1,06:00:00,NCJ,NAGERCOIL - CHENNAI EGMORE SF Exp,SR,0,0,55,1,NAGERCOIL JN,12668,17:05:00,12667,MS,1,CHENNAI EGMORE,12,SF,0,727
1,06:10:00,MAS,Cheran Express,SR,0,0,0,1,CHENNAI CENTRAL,12673,22:10:00,12674,CBE,1,COIMBATORE JN,8,SF,1,497
1,06:35:00,CBE,Cheran Express,SR,0,0,15,1,COIMBATORE JN,12674,22:20:00,12673,MAS,1,CHENNAI CENTRAL,8,SF,1,497
0,13:55:00,MAS,Kovai Express,SR,1,0,40,0,CHENNAI CENTRAL,12675,06:15:00,12676,CBE,0,COIMBATORE JN,7,SF,0,497
0,21:40:00,CBE,Kovai Express,SR,1,0,20,0,COIMBATORE JN,12676,14:20:00,12675,MAS,0,CHENNAI CENTRAL,7,SF,0,497
0,16:55:00,SBC,Bangalore City - Ernakulam Intercity SF Express,SR,1,0,40,0,BANGALORE CITY JN,12677,06:15:00,12678,ERS,0,ERNAKULAM JN,10,SF,0,587
0,19:50:00,ERS,Ernakulam-BangaloreCity Intercity Express,SR,1,0,40,0,ERNAKULAM JN,12678,09:10:00,12677,SBC,0,BANGALORE CITY JN,10,SF,0,587
0,22:15:00,MAS,ChennaiCentral-Coimbatore InterCity,SR,1,0,45,0,CHENNAI CENTRAL,12679,14:30:00,12680,CBE,0,COIMBATORE JN,7,SF,0,497
0,13:50:00,CBE,Coimbatore-Chennai Central InterCity SF Express,SR,1,0,35,0,COIMBATORE JN,12680,06:15:00,12679,MAS,0,CHENNAI CENTRAL,7,SF,0,497
1,06:50:00,MAS,Chennai-Coimbatore Express,SR,0,0,20,1,CHENNAI CENTRAL,12681,22:30:00,12682,CBE,1,COIMBATORE JN,8,SF,0,497
1,07:45:00,CBE,Coimbatore-Chennai Express,SR,0,0,0,1,COIMBATORE JN,12682,23:45:00,12681,MAS,1,CHENNAI CENTRAL,8,SF,0,497
1,04:20:00,ERS,ERNAKULAM - BANGALORE SF Exp,SR,0,0,20,1,ERNAKULAM JN,12683,17:00:00,12684,SBC,1,BANGALORE CITY JN,11,SF,0,625
1,07:40:00,MAS,Chennai-Trivandrum SuperFast Express,SR,0,1,15,1,CHENNAI CENTRAL,12695,15:25:00,12696,TVC,1,TRIVANDRUM CENTRAL,16,SF,0,922
1,09:50:00,TVC,Trivandrum-Chennai Superfast Express,SR,0,1,40,1,TRIVANDRUM CENTRAL,12696,17:10:00,12695,MAS,1,CHENNAI CENTRAL,16,SF,0,922
1,06:35:00,MAS,Chennai-Thiruvananthapuram Express,SR,0,0,20,1,CHENNAI CENTRAL,12697,15:15:00,12696,TVC,1,TRIVANDRUM CENTRAL,15,SF,0,909
1,12:25:00,TVC,Thiruvananthapuram Central Chennai Central weekly express,SR,0,0,15,1,TRIVANDRUM CENTRAL,12698,20:10:00,12697,MAS,1,CHENNAI CENTRAL,16,SF,0,909
1,12:10:00,CSTM,Hussain Sagar Express,SCR,0,0,20,1,MUMBAI CST,12701,21:50:00,12702,HYB,1,HYDERABAD DECCAN,14,SF,1,790
1,05:05:00,HYB,Hussain Sagar Express,SCR,0,0,20,1,HYDERABAD DECCAN,12702,14:45:00,12701,CSTM,1,MUMBAI CST,14,SF,0,790
1,09:35:00,HWH,Howrah - Secunderabad Falaknuma SF Express,SCR,0,0,10,1,HOWRAH JN,12703,07:25:00,12704,SC,1,SECUNDERABAD JN,26,SF,1,1545
1,17:45:00,SC,Falaknuma Express,SCR,0,0,45,1,SECUNDERABAD JN,12704,16:00:00,12703,HWH,1,HOWRAH JN,25,SF,1,1545
1,18:00:00,TPTY,Andhra Pradesh Sampark Kranti Express,SCR,0,0,15,1,TIRUPATI MAIN,12707,05:45:00,12708,NZM,1,DELHI H NIZAMUDDIN,36,SKr,0,2302
1,21:35:00,NZM,Andhra Pradesh Sampark Kranti Express,SCR,0,0,10,1,DELHI H NIZAMUDDIN,12708,07:25:00,12707,TPTY,1,TIRUPATI MAIN,38,SKr,0,2302
1,08:50:00,SC,Simhapuri SF Express,SCR,0,0,20,1,SECUNDERABAD JN,12710,22:30:00,12709,GDR,1,GUDUR JN,10,SF,1,644
0,13:00:00,BZA,Pinakini Express,SCR,1,0,0,0,VIJAYAWADA JN,12711,06:00:00,12712,MAS,0,CHENNAI CENTRAL,7,SF,0,431
0,21:10:00,MAS,Pinakini Express,SCR,1,0,5,0,CHENNAI CENTRAL,12712,14:05:00,12711,BZA,0,VIJAYAWADA JN,7,SF,0,431
0,21:50:00,SC,Satavahana Express,SCR,1,0,35,0,SECUNDERABAD JN,12714,16:15:00,12713,BZA,0,VIJAYAWADA JN,5,SF,0,351
1,20:15:00,NED,Sachkhand SF Express,SCR,0,0,45,1,HUZUR SAHIB NANDED,12715,09:30:00,12716,ASR,1,AMRITSAR JN,34,SF,0,2081
0,13:45:00,MXN,Mariani-Guwahati Intercity Express,NFR,0,0,15,0,MARIANI JN,15718,03:30:00,15717,GHY,0,GUWAHATI,10,Exp,0,404
0,08:52:00,MSB,Chennai Beach Tambaram EMU(12 Car),SR,0,0,55,0,CHENNAI BEACH,40015,07:57:00,,TBM,0,TAMBARAM,0,MEMU,0,33
0,19:45:00,PTK,PATHANKOT - JOGINDER NAGAR PASSENGER,NR,0,0,45,0,PATHANKOT,52473,10:00:00,52472,JDNX,0,JOGINDER NAGAR,9,Pass,0,170
1,03:20:00,CAPE,KANYAKUMARI - KOL HOWRAH Weekly Exp,SR,0,0,30,1,KANYAKUMARI,12666,07:50:00,12665,HWH,1,HOWRAH JN,43,SF,0,2431
1,11:40:00,MAS,CHENNAI CENTRAL - CHHAPRA Ganga Kaveri Exp,SR,0,0,5,1,CHENNAI CENTRAL,12669,17:35:00,12670,CPR,1,CHHAPRA,42,SF,0,2343
1,14:25:00,CPR,CHHAPRA - CHENNAI CENTRAL Ganga Kaveri Exp,SR,0,0,25,1,CHHAPRA,12670,21:00:00,12669,MAS,1,CHENNAI CENTRAL,41,SF,0,2343
1,06:15:00,MAS,Nilgiri (Blue Mountain) Express,SR,0,0,15,1,CHENNAI CENTRAL,12671,21:00:00,12672,MTP,1,Mettupalayam,9,SF,1,532
1,05:05:00,MTP,Nilgiri (Blue Mountain) Express,SR,0,0,20,1,Mettupalayam,12672,19:45:00,12671,MAS,1,CHENNAI CENTRAL,9,SF,1,532
1,09:05:00,MAS,Chennai - Mangalore Express,SR,0,0,5,1,CHENNAI CENTRAL,12685,17:00:00,12686,MAQ,1,MANGALORE CNTL,16,SF,1,889
1,08:00:00,MAQ,Mangalore - Chennai Express,SR,0,0,50,1,MANGALORE CNTL,12686,16:10:00,12685,MAS,1,CHENNAI CENTRAL,15,SF,1,889
1,05:00:00,MAS,Chennai Dehradun Express,SR,0,0,15,1,CHENNAI CENTRAL,12687,09:45:00,12688,DDN,1,DEHRADUN,43,SF,0,2488
1,02:15:00,DDN,Dehradun Chennai Express,SR,0,0,55,1,DEHRADUN,12688,07:20:00,12687,MAS,1,CHENNAI CENTRAL,42,SF,0,2488
1,12:25:00,NCJ,NAGERCOIL - CHENNAI SF Exp,SR,0,0,45,1,NAGERCOIL JN,12690,19:40:00,12689,MAS,0,CHENNAI CENTRAL,16,SF,0,927
1,09:20:00,MAS,CHENNAI - SSP NILAYAM SF Exp,SR,0,0,50,1,CHENNAI CENTRAL,12691,23:30:00,12692,SSPN,1,SATYA SAI P NILAYAM,9,SF,0,529
1,05:15:00,SSPN,SSP NILAYAM - CHENNAI SF Exp,SR,0,0,30,1,SATYA SAI P NILAYAM,12692,18:45:00,12691,MAS,1,CHENNAI CENTRAL,10,SF,0,529
1,07:30:00,MS,CHENNAI EGMORE - TUTICORIN Pearl City SF Exp,SR,0,1,55,1,CHENNAI EGMORE,12693,19:35:00,12694,TN,1,TUTICORIN,11,SF,1,656
1,07:40:00,TN,TUTICORIN - CHENNAI EGMORE Pearl City SF Exp,SR,0,1,55,1,TUTICORIN,12694,19:45:00,12693,MS,1,CHENNAI EGMORE,11,SF,1,656
0,21:50:00,GNT,Guntur-Secunderabad SF Intercity,SCR,1,0,50,0,GUNTUR JN,12705,15:00:00,12706,SC,0,SECUNDERABAD JN,6,SF,0,383
0,14:25:00,SC,Secunderabad-Guntur SF Intercity,SCR,1,0,45,0,SECUNDERABAD JN,12706,07:40:00,12705,GNT,0,GUNTUR JN,6,SF,0,383
1,15:50:00,ASR,Sachkhand SF Express,SCR,0,0,10,1,AMRITSAR JN,12716,05:40:00,12715,NED,1,HUZUR SAHIB NANDED,34,SF,0,2081
1,00:30:00,AII,AJMER - HYDERABAD DECCAN SF Exp,SCR,0,0,50,1,AJMER JN,12719,17:40:00,12720,HYB,1,HYDERABAD DECCAN,30,SF,0,1711
1,03:05:00,HYB,HYDERABAD DECCAN - AJMER SF Exp,SCR,0,0,35,1,HYDERABAD DECCAN,12720,20:30:00,12719,AII,1,AJMER JN,30,SF,0,1711
0,21:50:00,SBC,Siddhaganga Intercity Express,SWR,1,0,50,0,BANGALORE CITY JN,12725,13:00:00,12726,DWR,0,DHARWAR,8,SF,0,490
0,14:05:00,DWR,Siddhaganga InterCity Express,SWR,1,0,50,0,DHARWAR,12726,05:15:00,12725,SBC,0,BANGALORE CITY JN,8,SF,0,490
1,07:00:00,TPTY,Tirupati-Secunderabad Express,SCR,0,0,15,1,TIRUPATI MAIN,12731,16:45:00,12732,SC,1,SECUNDERABAD JN,14,SF,0,801
1,09:30:00,SC,Secunderabad-Tirupati Express,SCR,0,0,30,1,SECUNDERABAD JN,12732,19:00:00,12731,TPTY,1,TIRUPATI MAIN,14,SF,0,801
1,06:25:00,TPTY,Narayanadri Express,SCR,0,0,0,1,TIRUPATI MAIN,12733,18:25:00,12734,SC,1,SECUNDERABAD JN,12,SF,1,661
1,06:05:00,SC,Narayanadri Express,SCR,0,0,0,1,SECUNDERABAD JN,12734,18:05:00,12733,TPTY,1,TIRUPATI MAIN,12,SF,1,661
1,06:35:00,COA,Gowthami SF Express,SCR,0,0,15,1,Kakinada Port,12737,20:20:00,12738,SC,1,SECUNDERABAD JN,10,SF,1,566
1,07:30:00,SC,Secunderabad - Kakinada Gowthami SF Express,SCR,0,0,15,1,SECUNDERABAD JN,12738,21:15:00,12737,COA,1,Kakinada Port,10,SF,1,566
1,07:30:00,SC,Secunderabad-Visakhapatnam Garib Rath,SCR,0,0,15,0,SECUNDERABAD JN,12740,20:15:00,12739,VSKP,0,VISHAKAPATNAM,11,GR,0,701
1,12:10:00,VSG,VASCO DA GAMA - PATNA SF Exp,SWR,0,0,0,1,VASCO DA GAMA,12741,19:10:00,12742,PNBE,1,PATNA JN,41,SF,0,2419
1,08:55:00,PNBE,PATNA - VASCO DA GAMA SF Exp,SWR,0,0,55,1,PATNA JN,12742,14:00:00,12741,VSG,1,VASCO DA GAMA,42,SF,0,2419
0,12:10:00,GNT,Palnadu Express,SCR,1,0,25,0,GUNTUR JN,12747,05:45:00,12748,VKB,0,VIKARABAD JN,6,SF,0,353
0,20:00:00,VKB,Palnadu Express,SCR,1,0,15,0,VIKARABAD JN,12748,13:45:00,12747,GNT,0,GUNTUR JN,6,SF,0,353
1,14:45:00,LTT,Mumbai LTT-Visakhapatnam SF Express,ECoR,0,0,20,1,LOKMANYA TILAK TERM,12750,12:25:00,12749,VSKP,1,VISHAKAPATNAM,26,SF,1,1502
1,03:45:00,MUGR,Manuguru-Secunderabad Tri Weekly SF Express,SCR,0,0,0,1,Manuguru,12751,21:45:00,12752,SC,1,SECUNDERABAD JN,6,SF,0,331
1,05:45:00,SC,Secunderabad-Manuguru SF Express,SCR,0,0,0,1,SECUNDERABAD JN,12752,23:45:00,12751,MUGR,1,Manuguru,6,SF,0,331
1,03:45:00,MAS,Chennai-NewJalpaiguri SF Express,SR,0,0,45,1,CHENNAI CENTRAL,12753,11:00:00,12754,NJP,1,NEW JALPAIGURI,40,SF,0,2257
1,14:55:00,NJP,New Jalpaiguri-Chennai SF Express,SR,0,0,55,1,NEW JALPAIGURI,12754,22:00:00,12753,MAS,1,CHENNAI CENTRAL,40,SF,0,2257
1,05:50:00,TPTY,Padmavati Express,SCR,0,0,50,1,TIRUPATI MAIN,12763,17:00:00,12764,SC,1,SECUNDERABAD JN,12,SF,0,737
1,07:00:00,SC,Padmavati Express,SCR,0,0,30,1,SECUNDERABAD JN,12764,18:30:00,12763,TPTY,1,TIRUPATI MAIN,12,SF,0,737
1,06:30:00,UBL,HUBLI - TRIVANDRUM KOCHUVELI SF Exp,SWR,0,0,40,1,HUBLI JN,12777,06:50:00,12778,KCVL,1,KOCHUVELI,23,SF,0,1307
0,10:52:00,MSB,Chennai Beach TambaramEMU,?,0,0,55,0,CHENNAI BEACH,40045,09:57:00,,TBM,0,TAMBARAM,0,MEMU,0,29
0,22:30:00,PTK,PATHANKOT - BAIJNATHPAPROLA PASSENGER,NR,0,0,40,0,PATHANKOT,52469,15:50:00,52468,BJPL,0,BAIJNATH PAPROLA,6,Pass,0,141
0,19:40:00,BGP,Bhagalpur Banka Passenger,ER,0,0,15,0,BHAGALPUR,53448,17:25:00,53449,BAKA,0,Banka,2,Pass,0,53
0,20:35:00,CPR,Chhapra Bhatni Passenger,NER,0,0,10,0,CHHAPRA,55010,17:25:00,55009,BTT,0,BHATNI JN,3,Pass,0,110
0,12:15:00,BHJ,Barhaj Bazar Bhatni Passenger,NER,0,0,55,0,Barhaj Bazar,55102,10:20:00,55103,BTT,0,BHATNI JN,1,Pass,0,0
0,16:55:00,BTT,Bhatani Barhaj Passenger,NER,0,0,30,0,BHATNI JN,55103,15:25:00,55102,BHJ,0,Barhaj Bazar,1,Pass,0,0
0,18:30:00,BTT,Bhatni Chhapra Passenger,NER,0,0,20,0,BHATNI JN,55118,17:10:00,55117,SV,0,SIWAN JN,1,Pass,0,49
0,20:00:00,BTT,Bhatani Manduadih Passenger,NER,0,0,55,0,BHATNI JN,55123,14:05:00,55122,MUV,0,MANDUADIH,5,Pass,0,165
0,18:35:00,VSKP,Ratnachal SF Express,SCR,1,0,5,0,VISHAKAPATNAM,12717,12:30:00,12718,BZA,0,VIJAYAWADA JN,6,SF,0,351
0,12:05:00,BZA,Ratnachal SF Express,SCR,1,0,0,0,VIJAYAWADA JN,12718,06:05:00,12717,VSKP,0,VISHAKAPATNAM,6,SF,0,351
1,04:05:00,HYB,Dakshin SF Express,SCR,0,0,35,1,HYDERABAD DECCAN,12721,22:30:00,12722,NZM,1,DELHI H NIZAMUDDIN,29,SF,0,1670
1,05:00:00,NZM,Dakshin SF Express,SCR,0,0,10,1,DELHI H NIZAMUDDIN,12722,22:50:00,12721,HYB,1,HYDERABAD DECCAN,30,SF,0,1670
1,09:05:00,HYB,Andhra Pradesh Express,SCR,0,0,40,1,HYDERABAD DECCAN,12723,06:25:00,12724,NDLS,1,NEW DELHI,26,SF,1,1677
1,19:50:00,NDLS,Andhra Pradesh Express,SCR,0,0,20,1,NEW DELHI,12724,17:30:00,12723,HYB,1,HYDERABAD DECCAN,26,SF,1,1677
1,06:15:00,VSKP,Godavari SF Express,SCR,0,0,50,1,VISHAKAPATNAM,12727,17:25:00,12728,HYB,1,HYDERABAD DECCAN,12,SF,1,711
1,05:50:00,HYB,Godavari SF Express,SCR,0,0,35,1,HYDERABAD DECCAN,12728,17:15:00,12727,VSKP,1,VISHAKAPATNAM,12,SF,1,711
1,10:00:00,PUNE,Pune-Nanded Express,SCR,0,0,0,1,PUNE JN,12729,22:00:00,12730,NED,1,HUZUR SAHIB NANDED,12,SF,0,662
1,09:20:00,NED,Nanded-Pune SuperFast Express,SCR,0,0,0,1,HUZUR SAHIB NANDED,12730,21:20:00,12729,PUNE,1,PUNE JN,12,SF,0,662
1,18:10:00,MAS,Sangrami SF Expres,SR,0,0,35,1,CHENNAI CENTRAL,12755,14:35:00,12756,HLZ,0,Haldia,27,SF,0,1647
1,17:00:00,HLZ,Sangrami Expres,SR,0,0,30,1,Haldia,12756,11:30:00,12755,MAS,0,CHENNAI CENTRAL,29,SF,0,1647
1,08:00:00,MAS,Charminar Express,SCR,0,0,50,1,CHENNAI CENTRAL,12759,18:10:00,12760,HYB,1,HYDERABAD DECCAN,13,SF,1,790
1,08:15:00,HYB,Charminar Express,SCR,0,0,45,1,HYDERABAD DECCAN,12760,18:30:00,12759,MAS,1,CHENNAI CENTRAL,13,SF,1,790
1,06:25:00,KCG,Kacheguda-Bangalore SF Express,SCR,0,0,20,1,KACHEGUDA,12785,19:05:00,12786,SBC,1,BANGALORE CITY JN,11,SF,1,625
1,04:05:00,RMM,Rameswaram Kanyakumari SF Express,SR,0,0,20,1,RAMESWARAM,12789,20:45:00,12790,CAPE,0,KANYAKUMARI,7,SF,0,407
1,05:20:00,CAPE,Kanyakumari Rameswaram SF Express,SR,0,0,20,1,KANYAKUMARI,12790,22:00:00,12789,RMM,0,RAMESWARAM,7,SF,0,407
1,19:10:00,SC,SECUNDERABAD - DANAPUR SF EXP,SCR,0,0,10,1,SECUNDERABAD JN,12791,10:00:00,12792,DNR,1,DANAPUR,33,SF,0,1840
1,21:30:00,DNR,DANAPUR - SECUNDERABAD SF EXP,SCR,0,0,25,1,DANAPUR,12792,12:05:00,12791,SC,1,SECUNDERABAD JN,33,SF,0,1840
1,08:50:00,MS,Chennai Egmore Madurai BI-Weekly Superfast Express,SR,0,0,5,1,CHENNAI EGMORE,12793,22:45:00,12794,MDU,1,MADURAI JN,10,SF,1,561
1,07:20:00,MDU,Madurai Chennai Egmore BI-Weekly Superfast Express,SR,0,0,10,1,MADURAI JN,12794,21:10:00,12793,MS,1,CHENNAI EGMORE,10,SF,1,561
1,05:20:00,NDLS,Purushottam SF Express,ECoR,0,0,0,1,NEW DELHI,12802,22:20:00,12801,PURI,1,PURI,31,SF,0,1863
0,18:25:00,VSKP,Janmabhoomi Express,ECoR,1,0,25,0,VISHAKAPATNAM,12805,06:00:00,12806,SC,0,SECUNDERABAD JN,12,SF,0,689
0,19:40:00,SC,Janmabhoomi Express,ECoR,1,0,30,0,SECUNDERABAD JN,12806,07:10:00,12805,VSKP,0,VISHAKAPATNAM,12,SF,0,689
1,03:45:00,LTT,MUMBAI - HATIA LTT SF Exp,SER,0,0,30,1,LOKMANYA TILAK TERM,12811,00:15:00,12812,HTE,1,HATIA,27,SF,0,1706
1,13:35:00,HTE,HATIA - MUMBAI LTT SF Exp,SER,0,0,55,1,HATIA,12812,09:40:00,12811,LTT,1,LOKMANYA TILAK TERM,27,SF,0,1706
1,21:25:00,HWH,Steel Express,SER,1,0,55,0,HOWRAH JN,12813,17:30:00,12814,TATA,0,TATANAGAR JN,3,SF,1,250
1,10:20:00,TATA,Steel Express,SER,1,0,5,0,TATANAGAR JN,12814,06:15:00,12813,HWH,0,HOWRAH JN,4,SF,1,250
1,12:25:00,NDLS,New Delhi-Puri Superfast Express,SER,0,0,55,1,NEW DELHI,12816,06:30:00,12815,PURI,1,PURI,29,SF,0,1794
1,13:50:00,HTE,Jharkhand Swarna Jayanti SF Express,SER,0,0,10,1,HATIA,12817,14:40:00,12818,ANVT,1,ANAND VIHAR TRM,23,SF,0,1300
1,16:40:00,ANVT,Jharkhand Swarna Jayanti Express,SER,0,0,50,1,ANAND VIHAR TRM,12818,19:50:00,12817,HTE,1,HATIA,20,SF,0,1303
1,20:50:00,BBS,Orissa Sampark Kranti Express,ECoR,0,0,10,1,BHUBANESWAR,12819,15:40:00,12820,NDLS,1,NEW DELHI,29,SKr,0,1799
1,12:10:00,NDLS,Orissa Sampark Kranti Express,ECoR,0,0,0,1,NEW DELHI,12820,07:10:00,12819,BBS,1,BHUBANESWAR,29,SKr,0,1799
0,14:30:00,HWH,Dhauli Express,SER,1,0,30,0,HOWRAH JN,12821,06:00:00,12822,PURI,0,PURI,8,SF,0,502
0,20:15:00,PURI,Dhauli Express,SER,1,0,25,0,PURI,12822,11:50:00,12821,HWH,0,HOWRAH JN,8,SF,0,502
0,22:20:00,HWH,Howrah Purulia Express,SER,1,0,30,0,HOWRAH JN,12827,16:50:00,12828,PRR,0,PURULIA JN,5,SF,0,323
0,11:20:00,PRR,Howrah Express,SER,1,0,50,0,PURULIA JN,12828,05:30:00,12827,HWH,0,HOWRAH JN,5,SF,0,323
1,17:35:00,MAS,Chennai Bhubaneswar SF Express,ECoR,0,0,25,1,CHENNAI CENTRAL,12829,21:10:00,12830,BBS,1,BHUBANESWAR,20,SF,0,1223
1,08:55:00,BBS,Bhubaneswar Chennai Superfast Express,ECoR,0,0,55,1,BHUBANESWAR,12830,12:00:00,12829,MAS,1,CHENNAI CENTRAL,20,SF,0,1223
1,08:15:00,DHN,DHANBAD - BHUBANESWAR Garib Rath Exp,SER,0,0,15,0,DHANBAD JN,12831,16:00:00,12832,BBS,0,BHUBANESWAR,16,GR,0,780
1,10:45:00,BBS,BHUBANESWAR - DHANBAD Garib Rath Exp,SER,0,0,35,0,BHUBANESWAR,12832,20:10:00,12831,DHN,0,DHANBAD JN,14,GR,0,780
1,13:30:00,ADI,AHMEDABAD - HOWRAH SF EXP,SER,0,0,35,1,AHMEDABAD JN,12833,23:55:00,12834,HWH,1,HOWRAH JN,37,SF,0,2087
1,13:25:00,HWH,HOWRAH - AHMEDABAD SF EXP,SER,0,0,30,1,HOWRAH JN,12834,23:55:00,12833,ADI,1,AHMEDABAD JN,37,SF,0,2087
0,09:00:00,MSB,Chennai Beach Tambaram EMU(12 Car),SR,0,0,55,0,CHENNAI BEACH,40017,08:05:00,,TBM,0,TAMBARAM,0,MEMU,0,33
0,21:20:00,BHJ,Barhaj Bazar Bhatni Passenger,NER,0,0,25,0,Barhaj Bazar,55104,19:55:00,55103,BTT,0,BHATNI JN,1,Pass,0,0
0,12:25:00,SV,Siwan Bhatni Passenger,NER,0,0,5,0,SIWAN JN,55117,09:20:00,55118,BTT,0,BHATNI JN,3,Pass,0,49
0,10:35:00,BTT,Bhatni Varanasi Passenger,NER,0,0,5,0,BHATNI JN,55121,05:30:00,,BSB,0,VARANASI JN,5,Pass,0,161
0,11:50:00,MUV,Manduadih Bhatni Passenger,NER,0,0,20,0,MANDUADIH,55122,06:30:00,55123,BTT,0,BHATNI JN,5,Pass,0,165
0,19:45:00,BCY,Varanasi City- Bhatni Passenger,NER,0,0,45,0,VARANASI CITY,55124,14:00:00,,BTT,0,BHATNI JN,5,Pass,0,158
1,06:15:00,VSG,VASCO DA GAMA - DELHI H NIZAMUDDIN Goa Exp,SWR,0,0,5,1,VASCO DA GAMA,12779,15:10:00,12780-Slip,NZM,1,DELHI H NIZAMUDDIN,39,SF,0,2202
0,06:30:00,NZM,H.Nizamuddin Hubli Goa Express Slip,SWR,0,0,25,1,DELHI H NIZAMUDDIN,12780-Slip,15:05:00,12779,VSG,1,VASCO DA GAMA,39,SF,0,2202
1,17:05:00,MYS,Mysore-Nizamuddin Swarna Jayanti Express,SWR,0,0,55,1,MYSORE JN,12781,20:10:00,12782,NZM,1,DELHI H NIZAMUDDIN,44,SF,0,2618
1,05:05:00,BSP,Bilaspur Tirunelveli SF Express,SR,0,0,55,1,BILASPUR JN,12787,08:10:00,12788,TEN,1,TIRUNELVELI,44,SF,0,2493
1,21:35:00,TEN,Tirunelveli Bilaspur SF Express,SR,0,0,35,1,TIRUNELVELI,12788,01:00:00,12787,BSP,1,BILASPUR JN,44,SF,0,2494
1,04:50:00,PURI,Purushottam SF Express,ECoR,0,0,0,1,PURI,12801,21:50:00,12802,NDLS,1,NEW DELHI,31,SF,0,1863
1,17:25:00,NZM,Swarna Jayanti Express,SER,0,0,25,1,DELHI H NIZAMUDDIN,12804,06:00:00,12803,VSKP,1,VISHAKAPATNAM,35,SF,0,2096
1,16:45:00,VSKP,Samata Express,ECoR,0,0,20,1,VISHAKAPATNAM,12807,06:25:00,12808,NZM,1,DELHI H NIZAMUDDIN,34,SF,0,1911
1,18:30:00,NZM,Samata Express,ECoR,0,0,50,1,DELHI H NIZAMUDDIN,12808,08:40:00,12807,VSKP,1,VISHAKAPATNAM,33,SF,0,1911
1,17:00:00,PURI,Puri New Delhi Superfast Express,SER,0,0,5,1,PURI,12815,10:55:00,12816,NDLS,1,NEW DELHI,30,SF,0,1804
1,09:05:00,DURG,Chhattisgarh Sampark Kranti Express,SER,0,0,5,1,DURG,12823,12:00:00,12824,NZM,1,DELHI H NIZAMUDDIN,21,SKr,1,1281
1,15:10:00,NZM,Chhattisgarh Sampark Kranti Express,SER,0,0,45,1,DELHI H NIZAMUDDIN,12824,17:25:00,12823,DURG,1,DURG,21,SKr,1,1284
1,20:50:00,RNC,Jharkhand Sampark Kranti Express,SER,0,0,10,1,RANCHI,12825,23:40:00,12826,NDLS,1,NEW DELHI,21,SKr,0,1306
1,07:30:00,HWH,Howrah-Puri Express,SER,0,0,55,1,HOWRAH JN,12837,22:35:00,12838,PURI,1,PURI,8,SF,1,502
1,04:50:00,PURI,Puri Howrah Express,SER,0,0,45,1,PURI,12838,20:05:00,12837,HWH,1,HOWRAH JN,8,SF,1,502
1,03:50:00,HWH,Howrah Chennai Superfast Mail,SER,0,0,5,1,HOWRAH JN,12839,23:45:00,12840,MAS,1,CHENNAI CENTRAL,28,SF,1,1662
1,17:15:00,HWH,Coromandel Express,SER,0,0,25,1,HOWRAH JN,12841,14:50:00,12842,MAS,1,CHENNAI CENTRAL,26,SF,1,1662
