GENDRY,I prefer a hammer
DAVOS,He can handle himself
JON,We could use the help
DAVOS,"As my father used to say, it's better to be a coward for a minute than dead for the rest of your life"
GENDRY(to DAVOS),I owe you my life
DAVOS,Yeah
CUT TO,DRAGONSTONE - BEACH Two landing boats are sitting on the beach surrounded by two groups of men
TYRION,"You may not believe it, but I've missed you Mormont"
TYRION,This is the coin the slaver gave me when I suggested he free us and pay us
Remember? JORAH,It was supposed to last us the rest of our lives
TYRION,Take it with you
DAENERYS,We should be better at saying farewell by now
JORAH,"Your Grace, I -- DAENERYS reaches forward and takes JORAH by his hands"
JON,If I don't return at least you won't have to deal with the King in the North anymore
DAENERYS,But I've grown used to him
JON,"I wish you good fortune in the wars to come, Your Grace"
JON,Heave! The men push the boat into the sea
CUT TO,CITADEL - SAMWELL's QUARTERS SAM is seated at a table surround by papers and candles
GILLY,"15,782"
GILLY,Guess how many windows are in the Great Sept of Baelor
SAMWELL,None anymore
GILLY,That's true
"What does \"annulment\" mean? SAMWELL",It's when a man sets asside his lawful wife
GILLY,Meynard says here that he issued an anullment for Prince Rhaegar and remarried him to someone else at the same time in a secret ceremony in Dorne
SAMWELL,"These maesters, they set me to the task of preserving that man's window counting and anullments and bowel movements for all eternity while the secret to defeating the Night King's probably sitting on some dusty shelf somewhere completely ignored"
GILLY,Steps
CUT TO,CITADEL - LIBRARY SAM is walking through a dark library
CUT TO,EXT
GILLY,Are you sure you want to do this? You always wanted to be a maester
SAMWELL,I'm tired of reading about the achievements of better men
CUT TO,WINTERFELL - KENNELS ARYA is in the kennels observing PETER BAELISH and a Winterfell servant having a conversation
CUT TO,WINTERFELL - COURTYARD ARYA is on the upper level looking down at BAELISH
CUT TO,WINTERFELL - HALLS ARYA is walking down the hallway
WOLKAN,"I found it, my Lord"
WOLKAN,It took some searching
BAELISH,Lady Stark thanks you for your service
I beg you,"come to King's Landing, swear fealty to King Joffrey and prevent any strife between the great houses of Lannister and Stark"
CUT TO,EASTWATCH - BEACH JON and the raiding party land on the Beach of Eastwatch
CUT TO,INT
TORMUND,How many men did you bring? JON looks around the table
JON,Not enough
TORMUND,The big woman? JON smiles and shakes his head
JORAH,We were hoping some of your men could help
DAVOS,I'll be staying behind
TORMUND,You are
TORMUND,You really want to go out there again? JON nods
TORMUND,You're not the only ones
CUT TO,EASTWATCH - CELLS The raiding party walk down to the Eastwatch cells
TORMUND,My scouts found them a mile south of the Wall
JON,You're The Hound
TORMUND,They want to go beyond the Wall too
BERIC,"We don't want to go beyond the Wall, we have to"
GENDRY,Don't trust them
GENDRY,They're the Brotherhood
JORAH,Thoros? THOROS sits up from a dark corner
JORAH,I hardly recognized you
THOROS,Ser Jorah Mormont -- TORMUND turns and angrily looks at JORAH
THOROS,They won't give me anything to drink down here
TORMUND,He hunted us like animals
JORAH,"You returned the favor, as I recall"
BERIC,Here we all are at the edge of the world at the same moment heading in the same direction for the same reason
DAVOS,Our reasons aren't your reasons
BERIC,It doesn't matter what we think our reasons are
BERIC,There's a greater purpose at work and we serve it together whether we know it or not
We may take the steps but the Lord of Light -- SANDOR,"For fuck's sake, will you shut your hole"
CUT TO,"EASTWATCH - RANGER GATE The ranger gate opens and the raiding party consisting of TORMUND, JON, GENDRY, THOROS, SANDOR, JORAH and BERIC stand at the edge of the true north"
END CREDITS Season 7 – Episode 5 – Eastwatch From HBO,“Daenerys offers a choice
